player_name,challenge_wins,challenge_appearances,sit_outs,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,total_days,exile_days,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,season,episode
Cirie,0.0,0.25,,1.0,,5.0,1.0,1.0,,0.0,4.0,0.0,,,,16,8
Natalie,0.25,0.25,,,,,,1.0,,1.0,4.0,0.25,,,,16,8
Erik,0.0,0.25,,1.0,1.0,5.0,1.0,1.0,,0.0,4.0,0.0,,,,16,8
Alexis,0.0,0.0,,,,,,1.0,1.0,,,,,,,16,8
James,0.25,0.25,,,,,,1.0,,1.0,4.0,0.25,,,,16,8
Jason,0.25,0.25,,,,,,1.0,,1.0,4.0,0.25,,,,16,8
Ozzy,0.0,0.0,,1.0,,5.0,1.0,1.0,1.0,,,,,,,16,8
Eliza,0.25,0.25,,,,,,1.0,,1.0,4.0,0.25,,,,16,8
Ami,0.0,0.25,,0.0,4.0,5.0,1.0,1.0,,0.0,4.0,0.0,,,,16,8
Parvati,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,16,7
Amanda,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Cirie,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Natalie,0.1666666667,0.3333333333,1.0,,,,,3.0,,,6.0,0.0,1.0,6.0,0.1666666667,16,7
Erik,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Alexis,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,16,7
James,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,16,7
Jason,0.1666666667,0.3333333333,,,,,,3.0,2.0,0.0,6.0,0.0,1.0,6.0,0.1666666667,16,7
Ozzy,0.1666666667,0.3333333333,,1.0,1.0,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Eliza,0.1666666667,0.3333333333,,,,,,3.0,,0.0,6.0,0.0,1.0,6.0,0.1666666667,16,7
Ami,0.1666666667,0.3333333333,,1.0,,6.0,1.0,3.0,,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Tracy,0.1666666667,0.3333333333,,0.0,5.0,6.0,1.0,3.0,2.0,1.0,6.0,0.1666666667,0.0,6.0,0.0,16,7
Kathy,0.0,0.1666666667,,,7.0,7.0,1.0,2.0,,0.0,6.0,0.0,,,,16,7
Parvati,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
Amanda,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Cirie,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Natalie,0.1428571429,0.2857142857,1.0,,,,,3.0,,,7.0,0.0,1.0,7.0,0.1428571429,16,6
Erik,0.0,0.2857142857,,1.0,2.0,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Alexis,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
James,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
Jason,0.2857142857,0.2857142857,,,,,,3.0,2.0,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
Ozzy,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Eliza,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
Ami,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Tracy,0.0,0.2857142857,,0.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Kathy,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,16,6
Chet,0.0,0.2857142857,,0.0,5.0,7.0,1.0,3.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,16,6
Jonathan,0.1428571429,0.1428571429,,,8.0,8.0,1.0,1.0,,1.0,7.0,0.1428571429,,,,16,6
Parvati,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Amanda,0.0,0.25,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Cirie,0.0,0.25,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Natalie,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Erik,0.0,0.25,,0.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Alexis,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
James,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Jason,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Ozzy,0.0,0.25,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Eliza,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Ami,0.0,0.25,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Tracy,0.0,0.25,,1.0,,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Kathy,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Chet,0.0,0.25,,1.0,2.0,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Jonathan,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,5
Joel,0.0,0.25,,0.0,6.0,8.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,5
Parvati,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Amanda,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Cirie,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Natalie,0.0,0.25,,1.0,,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Erik,0.0,0.25,,1.0,,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Alexis,0.0,0.25,,0.0,,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
James,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Jason,0.0,0.25,,0.0,,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Ozzy,0.25,0.25,,,,,,3.0,2.0,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Eliza,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Ami,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Tracy,0.0,0.25,1.0,1.0,,9.0,1.0,3.0,,0.0,8.0,0.0,,8.0,0.0,16,4
Kathy,0.0,0.25,,1.0,,9.0,1.0,3.0,2.0,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Chet,0.0,0.25,1.0,1.0,3.0,9.0,1.0,3.0,,,8.0,0.0,0.0,8.0,0.0,16,4
Jonathan,0.25,0.25,,,,,,3.0,,1.0,8.0,0.125,1.0,8.0,0.125,16,4
Joel,0.0,0.25,,1.0,,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Mikey B,0.0,0.25,,0.0,6.0,9.0,1.0,3.0,,0.0,8.0,0.0,0.0,8.0,0.0,16,4
Parvati,0.1111111111,0.2222222222,,1.0,2.0,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Amanda,0.1111111111,0.2222222222,,1.0,,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Cirie,0.1111111111,0.2222222222,,1.0,1.0,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Natalie,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Erik,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Alexis,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
James,0.1111111111,0.2222222222,,1.0,,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Jason,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Ozzy,0.1111111111,0.2222222222,,1.0,,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Eliza,0.1111111111,0.2222222222,,1.0,,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Ami,0.1111111111,0.2222222222,,0.0,,9.0,1.0,2.0,1.0,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Tracy,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Kathy,0.1111111111,0.2222222222,,,,,,2.0,1.0,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Chet,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Jonathan,0.1111111111,0.2222222222,,0.0,,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Joel,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Mikey B,0.1111111111,0.2222222222,,,,,,2.0,,0.0,9.0,0.0,1.0,9.0,0.1111111111,16,3
Yau-Man,0.1111111111,0.2222222222,,0.0,6.0,9.0,1.0,2.0,,1.0,9.0,0.1111111111,0.0,9.0,0.0,16,3
Parvati,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Amanda,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Cirie,0.1111111111,0.1111111111,,,,,,3.0,1.0,1.0,9.0,0.1111111111,,,,16,2
Natalie,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Erik,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Alexis,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
James,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Jason,0.0,0.1111111111,,0.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Ozzy,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Eliza,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Ami,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Tracy,0.0,0.1111111111,,1.0,2.0,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Kathy,0.0,0.1111111111,,1.0,,10.0,1.0,3.0,1.0,,9.0,0.0,,,,16,2
Chet,0.0,0.1111111111,,1.0,2.0,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Jonathan,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Joel,0.0,0.1111111111,,0.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Mikey B,0.0,0.1111111111,,0.0,,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Yau-Man,0.1111111111,0.1111111111,,,,,,3.0,,1.0,9.0,0.1111111111,,,,16,2
Mary,0.0,0.1111111111,,0.0,6.0,10.0,1.0,3.0,,0.0,9.0,0.0,,,,16,2
Parvati,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Amanda,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Cirie,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Natalie,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Erik,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Alexis,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
James,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Jason,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Ozzy,0.0,1.1,,1.0,1.0,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Eliza,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Ami,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Tracy,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Kathy,1.1,1.1,,,,,,3.0,,1.0,1.0,1.0,1.0,10.0,0.1,16,1
Chet,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Jonathan,0.0,1.1,,1.0,,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Joel,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Mikey B,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Yau-Man,1.0,1.1,,1.0,,10.0,1.0,3.0,,1.0,1.0,1.0,0.0,10.0,0.0,16,1
Mary,0.1,1.1,,,,,,3.0,,0.0,1.0,0.0,1.0,10.0,0.1,16,1
Fairplay,0.0,1.1,,0.0,9.0,10.0,1.0,3.0,,0.0,1.0,0.0,0.0,10.0,0.0,16,1
Bob Crowley,0.0,1.0,,1.0,2.0,4.0,1.0,,,0.0,1.0,0.0,,,,17,13
Susie Smith,1.0,1.0,,0.0,,4.0,1.0,,,1.0,1.0,1.0,,,,17,13
Sugar' Kiper,0.0,1.0,,1.0,,4.0,1.0,,,0.0,1.0,0.0,,,,17,13
Matty Whitmore,0.0,1.0,,0.0,2.0,4.0,1.0,,,0.0,1.0,0.0,,,,17,13
Bob Crowley,1.0,1.0,,1.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,,,17,13
Susie Smith,0.0,1.0,,1.0,1.0,5.0,1.0,1.0,,0.0,1.0,0.0,,,,17,13
Sugar' Kiper,0.0,1.0,,1.0,,5.0,1.0,1.0,,0.0,1.0,0.0,,,,17,13
Matty Whitmore,0.0,1.0,,1.0,,5.0,1.0,1.0,,0.0,1.0,0.0,,,,17,13
Ken Hoang,0.0,1.0,,0.0,4.0,5.0,1.0,1.0,,0.0,1.0,0.0,,,,17,13
Bob Crowley,2.0,2.0,,1.0,,6.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,17,12
Susie Smith,0.0,2.0,,1.0,,6.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,17,12
Sugar' Kiper,0.0,2.0,,1.0,,6.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,17,12
Matty Whitmore,0.0,2.0,,1.0,0.0,6.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,17,12
Ken Hoang,0.0,2.0,,0.0,,6.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,17,12
Crystal Cox,0.0,2.0,,0.0,4.0,6.0,1.0,3.0,,0.0,1.0,0.0,0.0,1.0,0.0,17,12
Bob Crowley,2.333333333,2.333333333,,0.0,,7.0,1.0,3.0,,1.0,3.0,0.3333333333,1.0,1.0,1.0,17,11
Susie Smith,0.0,2.333333333,,1.0,,7.0,1.0,3.0,,0.0,3.0,0.0,,,,17,11
Sugar' Kiper,0.3333333333,2.333333333,,1.0,,7.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,17,11
Matty Whitmore,0.0,2.333333333,,1.0,3.0,7.0,1.0,3.0,,0.0,3.0,0.0,,,,17,11
Ken Hoang,0.0,2.333333333,,0.0,,7.0,1.0,3.0,,0.0,3.0,0.0,,,,17,11
Crystal Cox,0.3333333333,2.333333333,,1.0,,7.0,1.0,3.0,,1.0,3.0,0.3333333333,0.0,1.0,0.0,17,11
Corinne Kaplan,0.0,2.333333333,1.0,0.0,4.0,7.0,1.0,3.0,,,3.0,0.0,,,,17,11
Bob Crowley,0.0,1.0,,0.0,,8.0,1.0,3.0,2.0,0.0,1.0,0.0,,,,17,10
Susie Smith,0.0,1.0,,1.0,3.0,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Sugar' Kiper,0.0,1.0,,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Matty Whitmore,0.0,1.0,,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Ken Hoang,1.0,1.0,,1.0,,8.0,1.0,3.0,,1.0,1.0,1.0,,,,17,10
Crystal Cox,0.0,1.0,,1.0,,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Corinne Kaplan,0.0,1.0,,0.0,,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Randy Bailey,0.0,1.0,,0.0,5.0,8.0,1.0,3.0,,0.0,1.0,0.0,,,,17,10
Bob Crowley,0.0,1.25,,0.0,,9.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,17,9
Susie Smith,1.0,1.25,,1.0,,9.0,1.0,3.0,,0.0,4.0,0.0,1.0,1.0,1.0,17,9
Sugar' Kiper,0.25,1.25,,1.0,,9.0,1.0,3.0,,1.0,4.0,0.25,0.0,1.0,0.0,17,9
Matty Whitmore,0.25,1.25,,1.0,,9.0,1.0,3.0,,1.0,4.0,0.25,0.0,1.0,0.0,17,9
Ken Hoang,0.0,1.25,,1.0,,9.0,1.0,3.0,,0.0,4.0,0.0,0.0,1.0,0.0,17,9
Crystal Cox,0.0,1.25,,1.0,4.0,9.0,1.0,3.0,,0.0,4.0,0.0,0.0,1.0,0.0,17,9
Corinne Kaplan,0.0,1.25,1.0,0.0,,9.0,1.0,3.0,,,4.0,0.0,0.0,1.0,0.0,17,9
Randy Bailey,0.25,1.25,,0.0,,9.0,1.0,3.0,,1.0,4.0,0.25,0.0,1.0,0.0,17,9
Charlie Herschel,0.25,1.25,,0.0,5.0,9.0,1.0,3.0,,1.0,4.0,0.25,0.0,1.0,0.0,17,9
Marcus Lehman,,,,,,,,3.0,,,,,,,,17,9
Bob Crowley,0.0,0.2,,0.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,17,8
Susie Smith,0.0,0.2,,1.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,17,8
Sugar' Kiper,0.2,0.2,,,,,,3.0,,1.0,5.0,0.2,,,,17,8
Matty Whitmore,0.2,0.2,,,,,,3.0,,1.0,5.0,0.2,,,,17,8
Ken Hoang,0.0,0.2,,1.0,2.0,5.0,1.0,3.0,,0.0,5.0,0.0,,,,17,8
Crystal Cox,0.0,0.2,,1.0,,5.0,1.0,3.0,,0.0,5.0,0.0,,,,17,8
Corinne Kaplan,0.2,0.2,,,,,,3.0,,1.0,5.0,0.2,,,,17,8
Randy Bailey,0.2,0.2,,,,,,3.0,,1.0,5.0,0.2,,,,17,8
Charlie Herschel,0.2,0.2,,,,,,3.0,,1.0,5.0,0.2,,,,17,8
Marcus Lehman,0.0,0.2,,0.0,3.0,5.0,1.0,3.0,,0.0,5.0,0.0,,,,17,8
Bob Crowley,0.2,1.2,,1.0,,7.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,17,7
Susie Smith,0.2,1.2,,1.0,3.0,7.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,17,7
Sugar' Kiper,0.0,1.2,,1.0,,5.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,17,7
Matty Whitmore,0.0,1.2,,0.0,,5.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,17,7
Ken Hoang,0.0,1.2,,1.0,,5.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,17,7
Crystal Cox,0.0,1.2,,1.0,2.0,5.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,17,7
Corinne Kaplan,0.0,1.2,1.0,1.0,,7.0,1.0,3.0,,,5.0,0.0,0.0,1.0,0.0,17,7
Randy Bailey,0.2,1.2,,0.0,,7.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,17,7
Charlie Herschel,0.0,1.2,1.0,1.0,,7.0,1.0,3.0,,,5.0,0.0,0.0,1.0,0.0,17,7
Marcus Lehman,1.2,1.2,,0.0,,7.0,1.0,3.0,,1.0,5.0,0.2,1.0,1.0,1.0,17,7
Dan Kay,0.2,1.2,,0.0,4.0,7.0,1.0,3.0,,1.0,5.0,0.2,0.0,1.0,0.0,17,7
Ace Gordon,0.0,1.2,,0.0,3.0,5.0,1.0,3.0,,0.0,5.0,0.0,0.0,1.0,0.0,17,7
Bob Crowley,0.3333333333,0.3333333333,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,17,6
Susie Smith,0.1666666667,0.3333333333,1.0,,,,,3.0,,1.0,6.0,0.1666666667,,6.0,0.0,17,6
Sugar' Kiper,0.0,0.3333333333,,1.0,,6.0,1.0,3.0,2.0,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Matty Whitmore,0.0,0.3333333333,,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Ken Hoang,0.0,0.3333333333,,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Crystal Cox,0.0,0.3333333333,,1.0,1.0,6.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Corinne Kaplan,0.1666666667,0.3333333333,1.0,,,,,3.0,,,6.0,0.0,1.0,6.0,0.1666666667,17,6
Randy Bailey,0.3333333333,0.3333333333,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,17,6
Charlie Herschel,0.3333333333,0.3333333333,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,17,6
Marcus Lehman,0.3333333333,0.3333333333,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,17,6
Dan Kay,0.3333333333,0.3333333333,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,6.0,0.1666666667,17,6
Ace Gordon,0.0,0.3333333333,,1.0,,6.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Kelly Czarnecki,0.0,0.3333333333,,0.0,5.0,6.0,1.0,3.0,,0.0,6.0,0.0,0.0,6.0,0.0,17,6
Bob Crowley,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Susie Smith,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Sugar' Kiper,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Matty Whitmore,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Ken Hoang,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Crystal Cox,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Corinne Kaplan,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Randy Bailey,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Charlie Herschel,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Marcus Lehman,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Dan Kay,0.2857142857,0.2857142857,,,,,,3.0,,1.0,7.0,0.1428571429,1.0,7.0,0.1428571429,17,5
Ace Gordon,0.0,0.2857142857,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Kelly Czarnecki,0.0,0.2857142857,,1.0,1.0,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Danny 'GC' Brown,0.0,0.2857142857,,0.0,6.0,7.0,1.0,3.0,,0.0,7.0,0.0,0.0,7.0,0.0,17,5
Bob Crowley,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Susie Smith,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Sugar' Kiper,,,,,,,,3.0,3.0,,,,,,,17,4
Matty Whitmore,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Ken Hoang,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Crystal Cox,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Corinne Kaplan,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Randy Bailey,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Charlie Herschel,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Marcus Lehman,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Dan Kay,0.1428571429,0.1428571429,,,,,,3.0,,1.0,7.0,0.1428571429,,,,17,4
Ace Gordon,0.0,0.1428571429,,0.0,,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Kelly Czarnecki,0.0,0.1428571429,,1.0,2.0,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Danny 'GC' Brown,0.0,0.1428571429,,1.0,,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Jacquie Berg,0.0,0.1428571429,,0.0,5.0,7.0,1.0,3.0,,0.0,7.0,0.0,,,,17,4
Bob Crowley,0.0,0.3095238095,,1.0,,9.0,1.0,3.0,,0.0,6.0,0.0,0.0,7.0,0.0,17,3
Susie Smith,0.3095238095,0.3095238095,,,,,,3.0,,1.0,6.0,0.1666666667,1.0,7.0,0.1428571429,17,3
Sugar' Kiper,0.0,0.3095238095,1.0,1.0,,9.0,1.0,3.0,2.0,0.0,6.0,0.0,,7.0,0.0,17,3
