episode,voted_off_next,total_days,exile_days,votes_for_bootee,votes_against_player,total_votes,tribal_council_appearances,challenge_wins,challenge_appearances,sit_outs,reward_chl_win,reward_chl_teammates,reward_chl_win_perc,immun_chl_win,immun_chl_teammates,immun_chl_win_perc,cumsum_total_days,cumsum_exile_days,cumsum_votes_for_bootee,cumsum_votes_against_player,cumsum_total_votes,cumsum_tribal_council_appearances,cumsum_challenge_wins,cumsum_challenge_appearances,cumsum_sit_outs,cumsum_reward_chl_win,cumsum_reward_chl_teammates,cumsum_reward_chl_win_perc,cumsum_immun_chl_win,cumsum_immun_chl_teammates,cumsum_immun_chl_win_perc
78,1,33.0,0.0,5.0,2.0,76.0,8.0,2.0662698414,7.732936508,1.0,6.0,68.0,0.7567460318,3.0,26.0,1.3095238096,211.0,0.0,19.0,2.0,359.0,36.0,13.2773809533,28.877380952899998,6.0,57.0,557.0,6.9916666670000005,19.0,227.0,6.285714286299999
78,0,33.0,0.0,6.0,0.0,89.0,10.0,3.0317460318,7.732936508,1.0,8.0,68.0,2.8888888889,1.0,26.0,0.1428571429,211.0,0.0,38.0,0.0,444.0,49.0,14.5523809528,28.877380952899998,9.0,55.0,557.0,13.2666666667,9.0,227.0,1.2857142861000002
36,1,22.0,0.0,4.0,7.0,44.0,5.0,0.6138888889,2.332936508,1.0,5.0,56.0,0.6138888889,0.0,23.0,0.0,95.0,0.0,17.0,7.0,161.0,18.0,3.5361111111000003,7.1456349209,5.0,30.0,295.0,3.5361111111000003,0.0,127.0,0.0
78,0,33.0,0.0,7.0,1.0,89.0,10.0,0.6472222222,7.732936508,2.0,5.0,68.0,0.6472222222,0.0,26.0,0.0,211.0,0.0,43.0,7.0,444.0,49.0,5.2583333331,28.877380952899998,17.0,45.0,557.0,5.2583333331,0.0,227.0,0.0
78,0,33.0,0.0,2.0,7.0,83.0,9.0,0.7761904762,7.732936508,0.0,3.0,68.0,0.5095238096,2.0,26.0,0.2666666667,211.0,0.0,12.0,34.0,430.0,46.0,5.0000000001,28.877380952899998,0.0,17.0,557.0,2.8000000005,18.0,227.0,2.2000000002
78,0,33.0,0.0,6.0,1.0,76.0,8.0,2.4662698413,7.732936508,1.0,8.0,68.0,1.1567460318,3.0,26.0,1.3095238096,211.0,0.0,23.0,1.0,359.0,36.0,11.3440476193,28.877380952899998,8.0,62.0,557.0,8.0583333336,16.0,227.0,3.2857142863
1,0,3.0,0.0,0.0,6.0,10.0,1.0,0.1,0.2,0.0,1.0,10.0,0.1,0.0,10.0,0.0,3.0,0.0,0.0,6.0,10.0,1.0,0.1,0.2,0.0,1.0,10.0,0.1,0.0,10.0,0.0
6,1,7.0,0.0,0.0,3.0,19.0,2.0,0.1,0.42222222220000005,0.0,0.0,28.0,0.0,1.0,10.0,0.1,15.0,0.0,0.0,3.0,29.0,3.0,0.30000000000000004,0.9333333333,0.0,0.0,57.0,0.0,3.0,30.0,0.30000000000000004
28,1,19.0,0.0,3.0,5.0,39.0,5.0,0.1,1.332936508,0.0,0.0,55.0,0.0,1.0,23.0,0.1,73.0,0.0,15.0,7.0,153.0,18.0,0.7000000000000001,4.8126984129,0.0,0.0,239.0,0.0,7.0,104.0,0.7000000000000001
10,1,10.0,0.0,2.0,6.0,26.0,3.0,0.1,0.6900793651,1.0,0.0,36.0,0.0,1.0,17.0,0.1,25.0,0.0,5.0,6.0,55.0,6.0,0.4,1.6234126984000001,3.0,0.0,93.0,0.0,4.0,47.0,0.4
66,1,30.0,0.0,3.0,3.0,61.0,6.0,1.2329365079999999,5.732936508,0.0,7.0,67.0,0.9234126985,2.0,25.0,0.30952380960000003,178.0,0.0,20.0,3.0,283.0,28.0,9.0444444449,21.1444444449,0.0,56.0,489.0,7.0682539687,13.0,201.0,1.9761904767000003
21,1,16.0,0.0,2.0,4.0,33.0,4.0,0.1,0.9996031747,0.0,0.0,49.0,0.0,1.0,17.0,0.1,54.0,0.0,8.0,4.0,114.0,13.0,0.6000000000000001,3.4797619049,0.0,0.0,184.0,0.0,6.0,81.0,0.6000000000000001
45,1,25.0,0.0,3.0,10.0,62.0,7.0,0.30000000000000004,3.5329365079999997,0.0,1.0,61.0,0.2,1.0,24.0,0.1,120.0,0.0,17.0,16.0,266.0,31.0,1.1,10.6785714289,0.0,1.0,356.0,0.2,9.0,151.0,0.9
55,1,28.0,0.0,5.0,5.0,65.0,7.0,0.9567460318000001,4.732936508,1.0,6.0,66.0,0.8138888889,1.0,25.0,0.1428571429,148.0,0.0,26.0,10.0,281.0,31.0,5.9638888892,15.4115079369,1.0,41.0,422.0,4.963888888900001,7.0,176.0,1.0000000003
78,1,31.0,0.0,2.0,8.0,76.0,8.0,1.9761904762,6.732936508,0.0,4.0,68.0,0.7095238096,3.0,25.0,1.2666666667,209.0,0.0,12.0,14.0,423.0,45.0,8.6000000001,27.877380952899998,0.0,20.0,557.0,3.4000000005000004,21.0,226.0,5.200000000199999
10,1,10.0,0.0,1.0,15.0,27.0,3.0,0.1,0.5472222222,0.0,0.0,36.0,0.0,1.0,10.0,0.1,25.0,0.0,3.0,26.0,56.0,6.0,0.4,1.4805555555,0.0,0.0,93.0,0.0,4.0,40.0,0.4
78,0,33.0,0.0,7.0,6.0,83.0,9.0,0.4095238096,7.732936508,2.0,2.0,68.0,0.30952380960000003,1.0,26.0,0.1,211.0,0.0,41.0,26.0,430.0,46.0,3.2000000005,28.877380952899998,10.0,13.0,557.0,2.0000000005,12.0,227.0,1.2000000000000002
55,1,25.5,4.0,1.0,7.0,29.0,3.0,0.9123015874,2.6123015874,0.0,1.0,10.0,0.1111111111,5.0,38.0,0.8011904763,149.0,7.0,6.0,21.0,181.0,19.0,6.1789682546,10.8789682546,0.0,10.0,91.0,1.111111111,33.0,253.0,5.0678571435999995
21,1,14.5,4.0,4.0,4.0,40.0,5.0,0.25,1.5456349207,0.0,0.25,11.0,0.25,0.0,21.0,0.0,57.0,7.0,21.0,15.0,200.0,24.0,0.5,3.8630952382999997,0.0,0.5,57.0,0.5,0.0,86.0,0.0
78,1,30.5,1.0,9.0,4.0,85.0,10.0,0.5666666667,6.6123015877,0.0,0.0,11.0,0.0,3.0,41.0,0.5666666667,210.0,1.0,70.0,8.0,609.0,72.0,3.9666666669,28.1035714315,0.0,0.0,113.0,0.0,21.0,338.0,3.9666666669
15,1,11.5,10.0,0.0,6.0,10.0,1.0,1.25,2.0,0.0,1.25,4.0,1.25,0.0,0.0,0.0,40.5,37.0,0.0,30.0,50.0,5.0,4.0,5.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0
78,0,32.5,0.0,8.0,10.0,91.0,11.0,0.36666666670000003,7.1123015877,0.0,0.0,10.0,0.0,2.0,42.0,0.36666666670000003,212.0,0.0,57.0,64.0,615.0,73.0,2.7666666669000004,28.6035714315,0.0,0.0,112.0,0.0,15.0,339.0,2.7666666669000004
6,1,7.5,0.0,1.0,9.0,19.0,2.0,0.2361111111,0.2361111111,0.0,1.0,9.0,0.1111111111,1.0,8.0,0.125,17.5,0.0,3.0,9.0,39.0,4.0,0.5833333332999999,0.5833333332999999,0.0,3.0,27.0,0.33333333330000003,2.0,16.0,0.25
78,0,32.5,0.0,7.0,1.0,69.0,8.0,1.9123015874,7.1123015874,0.0,1.0,10.0,0.1111111111,6.0,42.0,1.8011904763,212.0,0.0,38.0,12.0,359.0,39.0,9.0035714294,28.603571429400002,0.0,12.0,112.0,1.3333333332000001,44.0,339.0,7.6702380962
78,0,32.5,0.0,8.0,3.0,91.0,11.0,0.5666666667,7.1123015877,0.0,0.0,10.0,0.0,3.0,42.0,0.5666666667,212.0,0.0,61.0,3.0,615.0,73.0,3.9666666669,28.6035714315,0.0,0.0,112.0,0.0,21.0,339.0,3.9666666669
36,1,19.5,11.0,3.0,8.0,34.0,4.0,1.75,3.378968254,0.0,1.75,14.0,1.75,0.0,15.0,0.0,97.0,36.0,23.0,50.0,250.0,29.0,6.25,10.6210317462,0.0,6.25,87.0,6.25,0.0,98.0,0.0
28,1,17.5,1.0,2.0,5.0,24.0,3.0,0.253968254,1.4123015874,2.0,1.0,10.0,0.1111111111,1.0,32.0,0.1428571429,76.5,1.0,10.0,10.0,106.0,12.0,1.4920634922,4.3420634923999994,10.0,7.0,64.0,0.7777777777,5.0,134.0,0.7142857145000001
78,1,32.5,0.0,7.0,4.0,102.0,13.0,1.2,7.1123015877,0.0,0.0,10.0,0.0,2.0,42.0,1.2,212.0,0.0,51.0,31.0,687.0,86.0,5.6,28.6035714315,0.0,0.0,112.0,0.0,12.0,339.0,5.6
36,1,19.5,1.0,2.0,11.0,29.0,4.0,0.5456349207,2.1123015877,1.0,1.0,10.0,0.1111111111,3.0,37.0,0.43452380960000003,97.0,1.0,7.0,60.0,140.0,17.0,3.4543650796999996,6.1543650807,4.0,8.0,73.0,0.8888888888,18.0,176.0,2.5654761909
78,0,32.5,12.0,4.0,19.0,56.0,6.0,2.7956349207,7.745634920700001,1.0,3.25,15.0,2.3611111111,3.0,29.0,0.43452380960000003,212.0,47.0,25.0,123.0,339.0,36.0,14.6369047625,36.236904762500004,8.0,21.0,133.0,10.3333333332,30.0,264.0,4.303571429300001
10,1,9.5,6.0,0.0,10.0,19.0,2.0,0.5,1.6111111111,0.0,0.5,12.0,0.5,0.0,0.0,0.0,28.0,14.0,0.0,40.0,76.0,8.0,1.25,3.4444444444,0.0,1.25,42.0,1.25,0.0,0.0,0.0
78,0,32.5,0.0,9.0,4.0,80.0,10.0,3.4027777778,7.1123015877,2.0,2.0,10.0,1.1111111111,4.0,42.0,2.2916666667,212.0,0.0,51.0,7.0,431.0,52.0,13.2083333335,28.6035714315,18.0,16.0,112.0,5.333333333200001,25.0,339.0,7.8750000003
6,1,7.5,1.0,1.0,5.0,27.0,3.0,0.0,0.7361111111,0.0,0.0,10.0,0.0,0.0,8.0,0.0,17.5,1.0,3.0,10.0,73.0,8.0,0.0,1.0833333333000001,0.0,0.0,28.0,0.0,0.0,16.0,0.0
6,1,4.5,4.0,0.0,0.0,10.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,11.0,0.0,0.0,30.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
78,0,32.5,8.0,5.0,7.0,59.0,7.0,1.1289682540000001,5.6123015877,1.0,1.75,13.0,0.8611111111,2.0,39.0,0.2678571429,212.0,15.0,37.0,28.0,387.0,46.0,5.6369047622,25.6035714315,9.0,13.5,118.0,2.8333333332,21.0,333.0,2.8035714290000002
78,0,32.5,0.0,6.0,2.0,69.0,8.0,0.9123015874,7.1123015874,0.0,1.0,10.0,0.1111111111,5.0,42.0,0.8011904763,212.0,0.0,26.0,8.0,359.0,39.0,8.0035714294,28.603571429400002,0.0,12.0,112.0,1.3333333332000001,43.0,339.0,6.6702380962
66,1,27.5,5.0,6.0,10.0,72.0,9.0,1.7,4.1123015877,0.0,0.5,12.0,0.5,2.0,38.0,1.2,177.5,11.0,52.0,35.0,535.0,67.0,6.4,16.9912698438,0.0,1.0,105.0,1.0,11.0,291.0,5.4
21,1,16.0,0.0,1.0,8.0,13.0,2.0,0.6833333334,1.8261904762,3.0,2.5,31.0,0.5166666666999999,1.0,15.0,0.1666666667,58.0,0.0,4.0,14.0,31.0,5.0,2.5833333335999997,5.5190476192,8.0,11.5,108.0,2.2500000002,2.0,29.0,0.3333333334
6,1,8.0,0.0,0.0,2.0,6.0,1.0,0.1666666667,0.6166666667,1.0,1.0,15.0,0.1666666667,0.0,0.0,0.0,17.0,0.0,0.0,2.0,6.0,1.0,0.5000000001,1.1500000001,2.0,3.0,32.0,0.5000000001,0.0,0.0,0.0
15,1,14.0,0.0,0.0,4.0,7.0,1.0,0.72619047623,1.4261904762,1.0,3.0,26.0,0.60119047623,0.5,10.0,0.125,42.0,0.0,0.0,4.0,7.0,1.0,1.80952380955,3.692857143,4.0,7.5,77.0,1.55952380955,1.0,14.0,0.25
1,0,3.0,0.0,0.0,4.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,1.0,0.0,0.1666666667,0.0,0.0,6.0,0.0,0.0,0.0,0.0
3,1,6.0,0.0,1.0,3.0,11.0,2.0,0.0,0.36666666670000003,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,3.0,17.0,3.0,0.0,0.5333333334,0.0,0.0,17.0,0.0,0.0,0.0,0.0
10,1,11.0,0.0,2.0,7.0,15.0,3.0,0.125,1.1166666667,0.0,0.5,19.0,0.125,0.0,4.0,0.0,28.0,0.0,7.0,17.0,43.0,8.0,0.25,2.2666666668,0.0,1.0,51.0,0.25,0.0,4.0,0.0
66,1,30.0,0.0,5.0,9.0,58.0,7.0,1.7595238096,7.6095238092,1.0,6.5,45.0,1.3095238096,2.0,18.0,0.45,182.0,0.0,27.0,29.0,248.0,31.0,11.533333334,31.9499999992,9.0,43.0,306.0,8.333333333999999,14.0,113.0,3.2
55,1,28.0,0.0,2.0,9.0,51.0,6.0,1.7166666667000001,6.6095238092,0.0,5.5,44.0,1.3,2.0,18.0,0.41666666669999997,152.0,0.0,7.0,16.0,183.0,23.0,8.5833333338,24.34047619,0.0,27.5,261.0,5.8333333336,13.0,95.0,2.7500000002
69,0,25.0,0.0,5.0,0.0,64.0,8.0,0.5,7.9928571422,1.0,1.0,35.0,0.3333333333,1.0,15.0,0.1666666667,126.0,0.0,22.0,0.0,299.0,37.0,1.6666666668999999,31.1928571413,7.0,1.0,205.0,0.3333333333,8.0,96.0,1.3333333336
9,1,8.0,0.0,2.0,0.0,9.0,2.0,0.125,0.95,0.0,0.5,13.0,0.125,0.0,4.0,0.0,16.0,0.0,4.0,0.0,19.0,4.0,0.25,1.6,0.0,1.0,27.0,0.25,0.0,4.0,0.0
45,1,25.0,0.0,3.0,8.0,43.0,5.0,1.5095238096,5.3595238092,0.0,5.5,40.0,1.0595238096,2.0,17.0,0.45,124.0,0.0,10.0,20.0,139.0,18.0,8.0142857148,17.730952380799998,0.0,30.0,217.0,5.7142857148,10.0,77.0,2.3
21,1,14.0,0.0,0.0,6.0,13.0,1.0,0.55119047623,1.4261904762,2.0,3.0,26.0,0.55119047623,0.0,10.0,0.0,56.0,0.0,0.0,6.0,20.0,2.0,2.16071428578,5.1190476192,7.0,11.5,103.0,2.16071428578,0.0,24.0,0.0
36,1,22.0,0.0,1.0,8.0,34.0,4.0,0.7166666667,4.0261904762,3.0,2.5,37.0,0.4666666667,1.0,16.0,0.25,99.0,0.0,3.0,18.0,89.0,12.0,3.4833333335999996,12.3714285716,12.0,12.5,177.0,2.2333333336,5.0,60.0,1.25
28,1,19.0,0.0,1.0,6.0,18.0,2.0,0.82500000003,2.8261904762,1.0,2.5,32.0,0.53333333333,1.5,15.0,0.29166666669999997,77.0,0.0,2.0,6.0,25.0,3.0,4.03333333341,8.3452380954,4.0,14.5,140.0,3.03333333331,5.0,44.0,1.0000000001
78,0,33.0,0.0,5.0,5.0,73.0,10.0,3.408333333,8.9428571422,0.0,4.5,48.0,1.2416666666,3.0,19.0,2.1666666667000003,215.0,0.0,34.0,19.0,408.0,60.0,11.9999999998,40.8928571414,0.0,18.0,354.0,4.6666666665,14.0,132.0,7.333333333600001
78,1,33.0,0.0,6.0,4.0,73.0,10.0,3.5416666667,8.9428571422,1.0,2.5,48.0,1.375,3.0,19.0,2.1666666667000003,215.0,0.0,45.0,4.0,408.0,60.0,12.333333333599999,40.8928571414,7.0,10.0,354.0,4.0,15.0,132.0,8.3333333336
78,0,33.0,0.0,7.0,5.0,58.0,7.0,1.28452380953,8.9428571422,2.0,5.0,48.0,1.08452380953,1.0,19.0,0.2,215.0,0.0,29.0,21.0,252.0,29.0,9.60119047636,40.8928571414,19.0,40.5,354.0,8.20119047636,7.0,132.0,1.4000000000000001
78,1,33.0,0.0,5.0,1.0,58.0,7.0,1.32619047623,8.9428571422,1.0,5.0,48.0,1.0011904762300001,1.5,19.0,0.325,215.0,0.0,23.0,1.0,252.0,29.0,11.89285714316,40.8928571414,8.0,46.5,354.0,9.36785714316,11.5,132.0,2.525
78,0,33.0,0.0,6.0,3.0,58.0,7.0,2.53452380953,8.9428571422,1.0,6.5,48.0,2.2095238095300003,1.5,19.0,0.325,215.0,0.0,21.0,9.0,252.0,29.0,17.101190476459998,40.8928571414,9.0,49.0,354.0,14.57619047646,11.5,132.0,2.525
78,1,32.5,2.0,3.0,4.0,69.0,8.0,0.9261904763,9.5289682541,0.0,2.0,16.0,0.45,3.0,48.0,0.4761904763,211.0,2.0,24.0,4.0,411.0,48.0,5.3595238104,34.7345238106,0.0,7.0,60.0,1.55,24.0,429.0,3.8095238104
78,0,32.5,1.0,8.0,14.0,82.0,10.0,1.3666666667,10.0289682541,0.0,1.0,18.0,0.2,2.0,48.0,1.1666666667,211.0,7.0,53.0,117.0,509.0,63.0,6.3000000003,38.234523810599995,0.0,4.0,74.0,0.8,13.0,429.0,5.5000000003
21,1,15.5,0.0,2.0,8.0,37.0,5.0,0.1666666667,0.8789682541,1.0,0.0,0.0,0.0,1.0,42.0,0.1666666667,58.0,0.0,11.0,25.0,142.0,18.0,0.5000000001,2.910714286,4.0,0.0,0.0,0.0,3.0,156.0,0.5000000001
10,1,10.5,1.0,0.0,5.0,9.0,1.0,0.3611111111,0.5277777778,0.0,0.0,0.0,0.0,3.0,31.0,0.3611111111,29.0,1.0,0.0,5.0,9.0,1.0,1.0694444444,1.2361111111,0.0,0.0,0.0,0.0,9.0,82.0,1.0694444444
78,0,32.5,1.0,7.0,0.0,82.0,10.0,0.41666666669999997,10.0289682541,0.0,1.0,18.0,0.25,1.0,48.0,0.1666666667,211.0,9.0,39.0,0.0,509.0,63.0,2.2500000003,39.234523810599995,0.0,3.0,78.0,0.75,9.0,429.0,1.5000000003
45,1,24.5,3.0,2.0,5.0,30.0,3.0,2.5706349207,4.7373015874,1.0,3.0,12.0,0.9,6.0,47.0,1.6706349207,122.5,10.0,8.0,5.0,86.0,9.0,11.3559523812,16.3559523814,6.0,12.0,33.0,5.1,35.0,302.0,6.2559523812
6,1,8.5,1.0,1.0,5.0,24.0,3.0,0.0,0.9027777778,0.0,0.0,2.0,0.0,0.0,23.0,0.0,18.5,2.0,3.0,5.0,50.0,6.0,0.0,1.75,0.0,0.0,4.0,0.0,0.0,49.0,0.0
78,1,32.5,4.0,5.0,0.0,67.0,8.0,2.1111111111,9.9873015874,1.0,2.0,18.0,0.75,4.0,50.0,1.3611111111,211.0,14.0,21.0,0.0,324.0,39.0,10.2083333332,38.8178571436,9.0,12.0,78.0,5.25,34.0,449.0,4.9583333332
36,1,21.5,1.0,2.0,6.0,35.0,4.0,0.4761904763,3.0789682541000003,0.0,0.0,5.0,0.0,3.0,44.0,0.4761904763,98.0,6.0,13.0,6.0,181.0,22.0,1.9047619052,7.868650794200001,0.0,0.0,5.0,0.0,12.0,243.0,1.9047619052
28,1,18.5,0.0,1.0,14.0,21.0,2.0,0.8789682540000001,2.3373015874,2.0,1.0,2.0,0.5,3.0,45.0,0.378968254,76.5,0.0,4.0,20.0,48.0,5.0,4.8313492064000005,7.581349206600001,8.0,6.0,12.0,3.0,15.0,209.0,1.8313492064
78,0,32.5,3.0,3.0,8.0,67.0,8.0,2.4361111111,9.9873015874,2.0,1.0,18.0,0.2,4.0,50.0,2.2361111111,211.0,34.0,10.0,34.0,324.0,39.0,11.708333333199999,39.3178571436,13.0,5.0,80.0,1.0,31.0,449.0,10.7083333332
15,1,13.5,0.0,1.0,4.0,16.0,2.0,0.3611111111,0.6706349207,1.0,0.0,0.0,0.0,3.0,38.0,0.3611111111,42.5,0.0,2.0,5.0,25.0,3.0,1.4305555555,1.9067460318,2.0,0.0,0.0,0.0,12.0,120.0,1.4305555555
78,0,32.5,0.0,6.0,2.0,67.0,8.0,0.3611111111,9.4873015874,1.0,0.0,16.0,0.0,3.0,50.0,0.3611111111,211.0,0.0,29.0,9.0,324.0,39.0,3.9583333331999997,34.3178571436,5.0,0.0,60.0,0.0,33.0,449.0,3.9583333331999997
1,0,3.5,0.0,0.0,5.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.5,0.0,0.0,5.0,9.0,1.0,0.0,0.1111111111,0.0,0.0,0.0,0.0,0.0,9.0,0.0
78,0,32.5,1.0,4.0,0.0,54.0,6.0,2.0706349207,9.4873015874,0.0,3.0,16.0,1.4,5.0,50.0,0.6706349207,211.0,7.0,17.0,0.0,226.0,24.0,9.0678571433,34.3178571436,0.0,10.0,60.0,2.8,48.0,449.0,6.2678571433
66,1,29.5,0.0,1.0,10.0,47.0,5.0,2.8206349207,7.987301587399999,0.0,4.0,17.0,1.15,6.0,49.0,1.6706349207,178.5,0.0,3.0,16.0,172.0,18.0,12.4972222226,27.830555556199997,0.0,15.0,56.0,4.9,45.0,399.0,7.597222222599999
3,1,6.5,2.0,0.0,4.0,17.0,2.0,0.0,0.7361111111,0.0,0.0,2.0,0.0,0.0,17.0,0.0,10.0,4.0,0.0,4.0,26.0,3.0,0.0,1.3472222222,0.0,0.0,4.0,0.0,0.0,26.0,0.0
55,1,26.5,1.0,3.0,2.0,54.0,6.0,1.1761904763,6.0289682541,0.0,2.0,16.0,0.7,3.0,46.0,0.4761904763,149.0,1.0,27.0,2.0,280.0,33.0,7.4571428578,21.676587302399998,0.0,11.0,45.0,4.6,18.0,334.0,2.8571428578
78,0,32.0,0.0,6.0,3.0,70.0,8.0,3.4666666663,9.4690476187,0.0,3.5,30.0,0.875,5.0,39.0,2.5916666667,211.0,0.0,31.0,27.0,345.0,41.0,11.6166666661,42.9523809521,0.0,14.5,170.0,3.1250000002,30.5,332.0,8.4916666669
78,1,32.0,0.0,5.0,7.0,70.0,8.0,1.11904761903,9.4690476187,2.0,3.0,30.0,0.5928571429,3.0,39.0,0.52619047623,211.0,0.0,27.0,28.0,320.0,37.0,7.6857142855600005,42.9523809521,16.0,14.0,170.0,2.4428571432000004,29.5,332.0,5.24285714316
36,1,22.0,0.0,3.0,8.0,41.0,5.0,1.0,4.6857142857,0.0,2.0,18.0,0.41666666669999997,3.0,35.0,0.5833333333999999,99.0,0.0,13.0,9.0,135.0,20.0,4.8333333335,12.576190476299999,0.0,8.0,67.0,1.7500000001,16.0,182.0,3.0833333336999997
55,1,27.0,0.0,4.0,11.0,60.0,7.0,1.0,6.8857142857,0.0,2.0,23.0,0.41666666669999997,3.0,37.0,0.5833333333999999,150.0,0.0,27.0,31.0,246.0,33.0,6.8333333335,25.3476190477,0.0,12.0,113.0,2.5833333334999997,22.0,255.0,4.2500000005
21,1,16.0,0.0,0.0,4.0,13.0,2.0,0.8357142857000001,1.6857142857,1.0,1.5,17.0,0.2678571429,3.0,33.0,0.5678571429,58.0,0.0,0.0,4.0,43.0,7.0,2.7214285714,5.2047619049,1.0,3.5,32.0,0.6607142858,10.5,113.0,2.0607142858
45,1,24.0,0.0,3.0,8.0,51.0,6.0,3.9523809524,5.8857142857,0.0,3.0,23.0,1.3928571429,5.0,36.0,2.5595238096,123.0,0.0,14.0,17.0,179.0,25.0,12.9285714288,18.461904762,0.0,13.0,90.0,4.2142857145,25.0,218.0,8.714285714799999
28,1,19.0,0.0,1.0,4.0,25.0,3.0,0.61666666663,2.6857142857,1.0,1.0,17.0,0.1666666667,2.5,34.0,0.45000000002999996,77.0,0.0,3.0,4.0,57.0,8.0,2.24999999991,7.890476190599999,6.0,2.0,49.0,0.3333333334,10.5,147.0,1.9166666667099999
10,1,11.0,0.0,0.0,2.0,6.0,1.0,0.18333333333000001,1.0666666667,2.0,0.0,4.0,0.0,1.0,20.0,0.18333333333000001,28.0,0.0,0.0,2.0,6.0,1.0,0.63333333332,2.1666666668,3.0,0.0,4.0,0.0,3.5,53.0,0.63333333332
15,1,14.0,0.0,1.0,5.0,13.0,2.0,0.55,1.3523809524,0.0,0.5,11.0,0.125,2.0,27.0,0.42500000000000004,42.0,0.0,5.0,5.0,37.0,6.0,1.6,3.5190476191999998,0.0,1.0,15.0,0.25,6.5,80.0,1.35
78,0,32.0,0.0,6.0,0.0,70.0,8.0,3.20238095233,9.4690476187,1.0,3.0,30.0,0.6761904762,5.0,39.0,2.52619047623,211.0,0.0,29.0,0.0,320.0,37.0,12.51904761886,42.9523809521,9.0,13.0,170.0,2.2761904765,34.5,332.0,10.24285714316
6,1,8.0,0.0,0.0,4.0,11.0,2.0,0.1666666667,0.5666666667,1.0,0.0,0.0,0.0,1.0,16.0,0.1666666667,17.0,0.0,0.0,5.0,17.0,3.0,0.5000000001,1.1000000001,2.0,0.0,0.0,0.0,3.0,33.0,0.5000000001
78,0,32.0,0.0,3.0,2.0,70.0,8.0,0.6690476190300001,9.4690476187,1.0,1.0,30.0,0.1428571429,3.0,39.0,0.52619047623,211.0,0.0,11.0,18.0,320.0,37.0,6.385714285560001,42.9523809521,9.0,8.0,170.0,1.1428571432,29.5,332.0,5.24285714316
66,1,29.0,0.0,4.0,7.0,63.0,7.0,0.625,8.1357142857,1.0,1.5,27.0,0.325,1.5,38.0,0.30000000000000004,179.0,0.0,21.0,10.0,275.0,33.0,4.5,33.4833333334,8.0,7.0,140.0,1.6,14.5,293.0,2.9000000000000004
78,0,32.0,0.0,5.0,2.0,70.0,8.0,1.20238095233,9.4690476187,0.0,3.0,30.0,0.6761904762,3.0,39.0,0.52619047623,211.0,0.0,19.0,18.0,320.0,37.0,7.51904761886,42.9523809521,0.0,13.0,170.0,2.2761904765,29.5,332.0,5.24285714316
18,1,3.0,0.0,0.0,4.0,6.0,1.0,0.0,2.1666666667000003,0.0,0.0,6.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,12.0,18.0,3.0,0.0,4.5000000001,0.0,0.0,7.0,0.0,0.0,21.0,0.0
78,1,32.0,0.0,3.0,5.0,70.0,8.0,2.1607142857,9.4690476187,1.0,3.0,30.0,0.5928571429,4.0,39.0,1.5678571429,211.0,0.0,20.0,7.0,338.0,40.0,11.910714285600001,42.9523809521,9.0,14.0,170.0,2.4428571432000004,32.5,332.0,9.4678571432
6,1,6.0,0.0,0.0,3.0,6.0,1.0,0.1666666667,0.36666666670000003,0.0,0.0,0.0,0.0,1.0,16.0,0.1666666667,15.0,0.0,0.0,6.0,12.0,2.0,0.5000000001,0.9000000001,0.0,0.0,0.0,0.0,3.0,33.0,0.5000000001
78,0,32.0,0.0,5.0,4.0,75.0,9.0,1.25,9.4690476187,1.0,3.0,30.0,0.6666666667,3.0,39.0,0.5833333333999999,211.0,0.0,37.0,36.0,389.0,50.0,9.3333333335,42.9523809521,1.0,18.0,170.0,3.9166666669,28.0,332.0,5.4166666672999995
77,1,29.0,0.0,7.0,6.0,90.0,10.0,0.7178571429,9.830158730499999,2.0,2.5,29.0,0.4678571429,1.0,37.0,0.25,173.0,0.0,38.0,27.0,491.0,58.0,4.600000000300001,36.922222223999995,7.0,14.0,149.0,2.6000000003,8.0,306.0,2.0
35,1,18.0,0.0,3.0,4.0,43.0,5.0,1.1289682540000001,3.9301587305,0.0,2.0,18.0,0.7678571429000001,2.0,33.0,0.3611111111,74.0,0.0,13.0,5.0,120.0,17.0,5.2063492064000005,11.301587302,0.0,7.5,48.0,3.4285714287,11.0,164.0,1.7777777777
54,1,23.0,0.0,3.0,10.0,53.0,5.0,1.1261904763000001,5.8301587305,4.0,5.0,27.0,0.9595238096,1.0,35.0,0.1666666667,118.0,0.0,10.0,25.0,155.0,15.0,4.6476190482,19.261904763,23.0,17.0,92.0,3.3142857146,8.0,233.0,1.3333333336
